Date,Symbol,Score,Close_Price
2024-11-02,CLSK,0.010110882971875762,10.325
2024-11-02,CLVT,0.0030746778828200914,6.61
2024-11-02,CLX,0.0009431429000579637,163.11
2024-11-02,CMA,0.0038818301992175393,62.89
2024-11-02,CMC,0.003235067642508098,54.43
2024-11-02,CMCSA,0.007824216932660577,43.56
2024-11-02,CME,0.006157329908163537,223.61
2024-11-02,CMI,0.000801188223282263,328.51
2024-11-02,CMS,0.002194454224329109,68.3
2024-11-02,CNC,0.0004894756973163058,63.52
2024-11-02,CNH,0.0016776035699416216,11.26
2024-11-02,CNI,0.006143291732730753,108.21
2024-11-02,CNK,0.0025912716696204056,29.85
2024-11-02,CNM,0.0012199886684349623,43.25
2024-11-02,CNO,0.0037197423849213954,35.92
2024-11-02,CNP,0.0018380368764553364,28.58
2024-11-02,CNQ,0.008173776964279419,33.88
2024-11-02,CNX,0.0029792036157285443,33.94
2024-11-02,COF,0.006530425214618451,163.9
2024-11-02,COGT,0.0030792059977861118,11.72
2024-11-02,COHR,0.0032689555255954413,92.28
2024-11-02,COIN,0.012085529882531088,182.88
2024-11-02,COLB,0.003865417108174934,28.37
2024-11-02,COLD,0.0028279249816604746,25.39
2024-11-02,COMP,0.004439141711742798,6.41
2024-11-02,COO,0.0011477019614515311,105.85
2024-11-02,COP,0.007299021302366757,107.84
2024-11-02,COR,0.005626213331124948,234.27
2024-11-02,COST,0.005626179849858275,874.18
2024-11-02,COTY,0.0037742481485602314,7.48
2024-11-02,COUR,0.0023827647984994665,6.95
2024-11-02,CP,0.006087052989364388,77.06
2024-11-02,CPB,0.0023587562730844292,46.33
2024-11-02,CPNG,0.001229549279720536,25.4
2024-11-02,CPRI,0.0030443558149539566,20.1
2024-11-02,CPRT,0.003994685146869333,51.49
2024-11-02,CPRX,0.002009030092902648,21.89
2024-11-02,CRBG,0.0006566279033594198,31.62
2024-11-02,CRC,0.002174720788436314,51.93
2024-11-02,CRDO,0.0029745067365228813,40.43
2024-11-02,CRGY,0.0023266868327866635,12.26
2024-11-02,CRH,0.005926460689426775,95.8
2024-11-02,CRI,0.004416453862255425,54.02
2024-11-02,CRK,0.003591343677015564,11.15
2024-11-02,CRM,0.006607529487634466,294.72
2024-11-02,CRNX,0.004313084964707748,56.69
2024-11-02,CRON,0.0025934096547559765,2.16
2024-11-02,CROX,0.0027723315395709346,106.21
2024-11-02,CRSP,0.0036781982478274896,50.76
2024-11-02,CSCO,0.006256594906742972,55.5
2024-11-02,CSGP,0.0011086492985568294,72.5
2024-11-02,CSIQ,0.0031273825867211475,15.12
2024-11-02,CSTM,0.0030139391148321704,11.33
2024-11-02,CSX,0.006340057191920628,33.39
2024-11-02,CTLT,0.004441139035791081,58.73
2024-11-02,CTRA,0.0009010585833276993,22.71
2024-11-02,CTRE,0.003464519696005189,32.37
2024-11-02,CTSH,0.0031182743707175455,74.61
2024-11-02,CTVA,0.0019241118984080028,60.86
2024-11-02,CUBE,0.0023508382699199766,47.33
2024-11-02,CUK,0.005757672883122278,19.91
2024-11-02,CUZ,0.0030688981938996017,29.98
2024-11-02,CVE,0.0026333483936489834,15.67
2024-11-02,CVNA,0.007502475465130473,229.08
2024-11-02,CVS,0.006983669092036846,55.81
2024-11-02,CVX,0.005766119811082825,153.07
2024-11-02,CWAN,0.003032881160459385,26.29
2024-11-02,CWH,0.00144266176713523,20.21
2024-11-02,CWK,0.0039023194794296032,13.03
2024-11-02,CX,0.002017928430716191,5.18
2024-11-02,CXM,0.0037437367730175485,7.54
2024-11-02,CYTK,0.0038649574090745477,51.82
2024-11-02,CZR,0.001647026020619744,39.22
2024-11-02,D,0.0008090428827351838,58.99
2024-11-02,DAL,0.0019712505668638097,58.39
2024-11-02,DAN,0.002279209638454971,7.91
2024-11-02,DAR,0.004611325798702819,39.4
2024-11-02,DASH,0.006843371589315088,155.66
2024-11-02,DAWN,0.006255566608690412,14.65
2024-11-02,DAY,0.004298656191325985,75.23
2024-11-02,DB,0.0010812804967781035,17.05
2024-11-02,DBRG,0.0028160217142042805,13.41
2024-11-02,DBX,0.0061598288428993215,25.98
2024-11-02,DD,0.005751455360144382,82.5
2024-11-02,DDOG,0.00328384007988035,123.26
2024-11-02,DE,0.006953261903859516,400.42
2024-11-02,DEA,0.0018062526726885595,13.37
2024-11-02,DEI,0.0027972291077209056,17.52
2024-11-02,DELL,0.008021193339557203,123.63
2024-11-02,DFS,0.0009449047144148792,151.3
2024-11-02,DG,0.0009718078939648413,81.76
2024-11-02,DH,0.0031850137528611857,4.18
2024-11-02,DHI,0.0008259462127099473,167.64
2024-11-02,DHR,0.005323276913234033,247.76
2024-11-02,DHT,0.0018578318062769854,10.3
2024-11-02,DINO,0.003365542699769084,38.7
2024-11-02,DIS,0.007143616430521557,95.81
2024-11-02,DK,0.0023778400899322097,15.4
2024-11-02,DKNG,0.002173546712241173,35.69
2024-11-02,DKS,0.005357560113229127,193.7
2024-11-02,DLO,0.003610013556888711,8.4
2024-11-02,DLR,0.000770336405626277,176.0
2024-11-02,DLTR,-0.0006506009648868705,66.6
2024-11-02,DNB,0.002917249876193914,11.91
2024-11-02,DNLI,0.002334156892363196,27.05
2024-11-02,DNUT,0.003325543880628073,11.53
2024-11-02,DOC,0.0022365699453084395,21.98
2024-11-02,DOCN,0.0032836182549440857,40.83
2024-11-02,DOCS,0.0024475972937729536,42.35
2024-11-02,DOCU,0.004834408484777261,71.11
2024-11-02,DOV,0.0016808588096518425,189.11
2024-11-02,DOW,0.006600535980781104,48.97
2024-11-02,DOX,0.0036793111899386306,88.06
2024-11-02,DRH,0.0037531174437457075,8.6
2024-11-02,DRI,0.00021177828620894297,159.65
2024-11-02,DRVN,0.0020782812732109994,14.75
2024-11-02,DT,0.002717680004539971,54.07
2024-11-02,DTE,0.001738947043477316,121.29
2024-11-02,DUK,0.005669230619010201,112.68
2024-11-02,DV,0.0027778058117830916,17.17
2024-11-02,DVA,0.002272764369793214,141.59
2024-11-02,DVN,6.774676821817188e-05,38.32
2024-11-02,DX,0.004295373771704562,12.13
2024-11-02,DXC,0.003577620726781845,20.02
2024-11-02,DXCM,0.0016308164022120059,70.35
2024-11-02,DYN,0.003952606882124872,28.74
2024-11-02,EA,0.0016599568317057828,151.26
2024-11-02,EAT,0.004719032105809927,104.92
2024-11-02,EBAY,0.0012818985211627825,58.11
2024-11-02,EBR,0.0015335562381966971,6.29
2024-11-02,EC,0.0004738395036827118,7.6
2024-11-02,ECL,0.0059498920516589384,244.57
2024-11-02,ED,0.002280596656062847,100.0
2024-11-02,EDR,0.0012190576852393056,29.49
2024-11-02,EDU,0.002673256956930431,62.69
2024-11-02,EFC,0.0035595972243111355,11.95
2024-11-02,EFX,0.0005091064173612278,264.39
2024-11-02,EGO,0.004527999176694043,16.34
2024-11-02,EH,0.005887456777275653,17.05
2024-11-02,EIX,0.0009012508682278061,81.13
2024-11-02,EL,0.0009998343353894578,66.58
2024-11-02,ELAN,0.0037901746333321618,12.6
2024-11-02,ELF,0.0028174833908738597,103.12
2024-11-02,ELS,0.001984855570310307,69.32
2024-11-02,ELV,0.006254130362379876,414.01
2024-11-02,EMN,0.003048247427651078,101.08
2024-11-02,EMR,0.006426913593251207,108.46
2024-11-02,ENB,0.0048649694361569615,40.42
2024-11-02,ENLC,0.0040878230338802805,14.71
2024-11-02,ENPH,0.0026620891287538456,83.54
2024-11-02,ENTG,0.0021950104469839024,107.05
2024-11-02,ENVX,0.005320815432241034,9.035
2024-11-02,EOG,0.007713825572401789,120.84
2024-11-02,EPAM,0.0043259011592369015,189.22
2024-11-02,EPD,0.006062693038940377,28.82
2024-11-02,EPRT,0.002674574234405773,31.64
2024-11-02,EQH,0.00018937940077441175,45.13
2024-11-02,EQNR,0.005636373279291909,23.28
2024-11-02,EQR,0.0010547238178708238,69.12
2024-11-02,EQT,0.0018700907899907228,35.62
2024-11-02,EQX,0.003850609474395542,5.44
2024-11-02,ERIC,0.00015516769866035936,8.47
2024-11-02,ERJ,0.00276032862789042,33.21
2024-11-02,ES,0.0011449967806155656,63.67
2024-11-02,ESI,0.0025763030731935956,27.2
2024-11-02,ESRT,0.0030611326382993386,10.49
2024-11-02,ESTC,0.003438329562905339,80.84
2024-11-02,ET,0.005721075850907333,16.43
2024-11-02,ETN,0.00682562238412827,335.0
2024-11-02,ETNB,0.005758540980361863,9.14
2024-11-02,ETR,0.00011503263216050133,144.79
2024-11-02,ETSY,0.0009116999905825291,52.77
2024-11-02,EVH,0.003084716054242232,23.46
2024-11-02,EVRG,0.00154700179909557,59.58
2024-11-02,EW,0.00672539441441507,67.54
2024-11-02,EXAS,0.000640639666813211,69.8
2024-11-02,EXC,0.0009622918608652121,38.15
2024-11-02,EXEL,0.005068519327126763,34.12
2024-11-02,EXK,0.005227280797058759,4.87
2024-11-02,EXLS,0.0038326193081619224,41.65
2024-11-02,EXPD,0.0005713086607589335,119.06
2024-11-02,EXPE,0.0016542121185487057,159.4
2024-11-02,EXR,0.000705541733721887,161.13
2024-11-02,EXTR,0.001943048313118246,15.09
2024-11-02,EYE,0.002788657131429204,11.01
2024-11-02,F,0.009351685277603881,10.22
2024-11-02,FANG,0.0014587830031134383,175.81
2024-11-02,FAST,0.0007459322881241607,78.23
2024-11-02,FBIN,0.0023727897246112353,83.79
2024-11-02,FCX,0.008696886153670267,45.59
2024-11-02,FDX,0.006175919306093745,274.35
2024-11-02,FE,0.001902650326524263,41.73
2024-11-02,FERG,0.0012426447425510918,197.98
2024-11-02,FHI,0.003938816398905947,40.54
2024-11-02,FHN,0.003428455364094016,17.19
2024-11-02,FI,0.008152728009605453,202.05
2024-11-02,FIS,0.0003956110136656527,89.1
2024-11-02,FITB,0.0012590445938120787,43.14
2024-11-02,FIVE,0.0025727291907723395,95.93
2024-11-02,FIVN,0.003744247449537729,30.96
2024-11-02,FL,0.003127382582691834,23.96
2024-11-02,FLEX,0.003236545188208657,35.48
2024-11-02,FLNC,0.006609600849479882,21.28
2024-11-02,FLO,0.004232267767341548,22.2
2024-11-02,FLR,0.0034091446028461127,52.89
2024-11-02,FLS,0.0052585377609988505,53.54
2024-11-02,FLUT,0.0011306822008254555,231.16
2024-11-02,FLYW,0.0025547359121876473,17.44
2024-11-02,FMC,0.000715616230001633,64.99
2024-11-02,FNB,0.0028808535252750254,14.5
2024-11-02,FND,0.0022044106609443487,103.76
2024-11-02,FNF,0.0020849357624276956,58.8
2024-11-02,FNV,0.001191635614243463,131.71
2024-11-02,FOLD,0.002775029958217021,11.47
2024-11-02,FOUR,0.004297722614687538,90.55
2024-11-02,FOX,0.0019449415705027446,38.89
2024-11-02,FOXA,0.001801850262069427,41.88
2024-11-02,FOXF,0.0025677325312322813,34.02
2024-11-02,FR,0.0038571753931726724,52.72
2024-11-02,FRO,0.001857874543941182,19.39
2024-11-02,FROG,0.002856020781299959,29.83
2024-11-02,FRSH,0.0023339274174675774,12.05
2024-11-02,FSK,0.0029303631232615295,20.14
2024-11-02,FSLR,0.0008869589423547288,204.94
2024-11-02,FSLY,0.0015618536674903444,7.2
2024-11-02,FTAI,0.002003905369421259,142.46
2024-11-02,FTDR,0.004631633721392475,49.52
2024-11-02,FTI,0.003298135824233562,26.28
2024-11-02,FTNT,0.00161429041129613,78.8
2024-11-02,FTRE,0.0026654387889895204,16.85
2024-11-02,FTV,0.0016564369561257008,71.34
2024-11-02,FULT,0.002240495881483282,18.06
2024-11-02,FUTU,0.005327549333489975,95.08
2024-11-02,FWONK,0.007302380829670998,80.65
2024-11-02,FYBR,0.003161795598311866,36.14
2024-11-02,G,0.003819544083098758,38.34
2024-11-02,GD,0.004747287563195272,292.99
2024-11-02,GDDY,0.007606957800175389,163.36
2024-11-02,GDRX,0.0033395848520535753,6.19
2024-11-02,GDS,0.008483926067636913,20.84
2024-11-02,GE,0.00623598401107434,171.7
2024-11-02,GEHC,0.0006892983632861903,86.95
2024-11-02,GEN,0.0015306379249806924,28.27
2024-11-02,GENI,0.00217176045907728,6.9
2024-11-02,GERN,0.00451726232612694,4.11
2024-11-02,GEV,0.008465938616237725,301.09
2024-11-02,GFF,0.0028991885107040455,63.32
2024-11-02,GFI,0.00561976865593896,16.23
2024-11-02,GFL,0.003372483688859017,41.58
2024-11-02,GFS,0.002225445574141088,36.63
2024-11-02,GGB,0.003321166973498487,3.08
2024-11-02,GH,0.0025893640277359917,23.0
2024-11-02,GILD,0.005971063105029707,89.51
2024-11-02,GIS,0.0007244281581626917,68.24
2024-11-02,GL,0.0036286108366697916,104.02
2024-11-02,GLBE,0.005273035200807734,38.33
2024-11-02,GLNG,0.002287202013400482,35.93
2024-11-02,GLPI,0.0034375973397209447,49.82
2024-11-02,GLW,0.000756487332581553,48.36
2024-11-02,GM,0.010238917500651906,50.96
2024-11-02,GMED,0.002655355181714733,74.88
2024-11-02,GNL,0.0031021514921252776,7.63
2024-11-02,GNTX,0.0032741343533305976,30.53
2024-11-02,GOGL,0.0018508244527050167,10.76
2024-11-02,GOLD,0.007150038478393346,19.05
2024-11-02,GOOG,0.005483439706250354,172.65
2024-11-02,GOOGL,0.005667026355745352,171.11
2024-11-02,GOTU,0.004412777478285211,3.08
2024-11-02,GPC,0.0009960036686433725,113.61
2024-11-02,GPCR,0.004954066337090792,41.14
2024-11-02,GPK,0.002165203272821446,28.28
2024-11-02,GPN,0.002788072544805858,104.44
2024-11-02,GPRE,0.005348635523538808,11.94
2024-11-02,GRAB,0.005643813226143847,4.07
2024-11-02,GS,0.007711627822308155,519.35
2024-11-02,GSK,0.005980144497949885,36.88
2024-11-02,GTLB,0.002421316992402456,56.94
2024-11-02,GXO,0.002214797371415918,58.58
2024-11-02,HAL,0.0012981137729895424,27.68
2024-11-02,HALO,0.006976735346338165,57.15
2024-11-02,HAS,0.0015266867504891521,65.82
2024-11-02,HASI,0.003626852573118002,34.43
2024-11-02,HAYW,0.0013688333825817238,16.15
2024-11-02,HBAN,0.0006782529125544846,15.48
2024-11-02,HBI,0.0031299137191407593,7.09
2024-11-02,HBM,0.004449780100892629,9.06
2024-11-02,HCA,0.006015756736337491,357.19
2024-11-02,HCC,0.0027296995559094334,64.64
2024-11-02,HCP,0.0033594004654943464,33.92
2024-11-02,HD,0.005767683511996036,392.59
2024-11-02,HDB,0.0063649658415728914,63.2
2024-11-02,HES,0.004605564508622846,137.75
2024-11-02,HIG,0.0017399178068204242,110.09
2024-11-02,HIMS,0.004797289877998515,20.36
2024-11-02,HIW,0.0049042607331021846,32.64
2024-11-02,HL,0.0057886140725647945,6.4
2024-11-02,HLF,0.0036080186434630703,7.83
2024-11-02,HLIT,0.0026871085365477373,10.96
2024-11-02,HLN,-0.0001045661899368447,9.73
2024-11-02,HLT,0.00612237056986098,236.47
2024-11-02,HLX,0.0024871779075828476,9.18
2024-11-02,HOG,0.00319531551247638,31.87
2024-11-02,HOLX,0.002604222454533171,82.33
2024-11-02,HON,0.005664761645828736,209.19
2024-11-02,HOOD,0.0011931313219068146,23.97
2024-11-02,HPE,0.005930707466000583,20.06
2024-11-02,HPQ,0.004772768900475867,36.28
2024-11-02,HR,0.002446398325313189,16.92
2024-11-02,HRL,0.001047711041890759,30.92
2024-11-02,HSIC,0.002218708827713878,70.37
2024-11-02,HST,0.002178136318553635,17.33
2024-11-02,HSY,0.0008329682788218205,179.26
2024-11-02,HTHT,0.001420821653499535,37.62
2024-11-02,HUM,0.0013326518213560212,260.71
2024-11-02,HWM,0.0012799384875623438,100.03
2024-11-02,HXL,0.0028298238276727138,58.84
2024-11-02,IBM,0.0059064110159469455,208.25
2024-11-02,IBN,0.005685858667801692,30.38
2024-11-02,ICE,0.0066241055103429675,154.64
2024-11-02,IFF,0.0013283808618950105,98.93
2024-11-02,IGT,0.004926154802296494,20.55
2024-11-02,ILMN,0.0013466887274438558,149.76
2024-11-02,INCY,0.007197779356689505,76.13
2024-11-02,INFA,0.0016664448457849722,26.21
2024-11-02,INFY,0.007480761172080304,20.76
2024-11-02,ING,0.007717387104738741,16.96
2024-11-02,INSM,0.002684982350616221,68.32
2024-11-02,INTC,0.009577292996584321,23.2
2024-11-02,INTU,0.006272453981346854,621.74
2024-11-02,INVH,0.001759076723439934,31.4
